Col, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10
0,bfffffeffffa6fbf,6000000000,0,0,0
1,b7fafffffffeffff,0,0,0,0
2,ffffebeff3fff5bf,0,0,0,0
3,fefd7e7fffefffa7,1002000000,0,0,0
4,bfffffeffffa6fbf,6000000000,0,0,0
5,f7efffefedefedef,2000000000,0,0,0
6,7cdfbdf7dedbfef5,3000000000,0,0,0
7,dffff7fffffdff7f,2000,0,0,0
8,bfffffef7ffa6fbf,106004000000,0,0,0
9,b7fafffffffeffff,201c80000200,0,0,0
10,ffffebeff3fff5bf,4800000400,0,0,0
11,fefd7f7fffefffb7,5884000000,0,0,0
12,bfffffef7ffa6fbf,106004000000,0,0,0
13,f7efffefedefedef,2800000000,0,0,0
14,7cdfbdf7dedbfef5,3000000000,0,0,0
15,dffff7ffffffff7f,4000000000,0,0,0
16,bfffffef7ffa6fbf,6004000000,0,0,0
17,b7fafffffffeffff,205480000200,0,0,0
18,ffffebeff3fff5bf,c800000000,0,0,0
19,fefd7f7fffefffaf,1884000000,0,0,0
20,bfffffef7ffa6fbf,6004000000,0,0,0
21,f7efffefedefedef,2800000000,0,0,0
22,7cdfbdf7dedbfef5,3000000000,0,0,0
23,dffef7ffffffff7f,4800000000,0,0,0
24,bfffffef7ffa6fbf,106004000000,0,0,0
25,a7fafffffffeffff,2014a0000200,0,0,0
26,ffffebeff3fffdbf,c000000400,0,0,0
27,fefd7f7fffefffa7,1084000000,0,0,0
28,bfffffef7ffa6fbf,106004000000,0,0,0
29,f7efffefedefedef,2800000000,0,0,0
30,7cdfbdf7dedbfff5,3000000000,0,0,0
31,dffff7fffff7ff7f,4800000000,0,0,0
32,bfffffeffffa6fbf,106004000000,0,0,0
33,b7fafffffffeffff,2015a4000200,0,0,0
34,ffffebeff3fff5bf,4800000400,0,0,0
35,fefd7e7fffefffa7,101884000000,0,0,0
36,bfffffeffffa6fbf,106004000000,0,0,0
37,f7efffefedefedef,2800000000,0,0,0
38,7cdf9df7dedbfef5,3000000000,0,0,0
39,dffef7ffffffff7f,8000004000000000,0,0,0
40,bfffffeffffa6fbf,106004000000,0,0,0
41,a7fafffffffeffff,2014a4000200,0,0,0
42,ffffebeff3fffdbf,4800000000,0,0,0
43,fefd7e7fffffffa7,1886000000,0,0,0
44,bfffffeffffa6fbf,106004000000,0,0,0
45,f7efffefedefedef,2800000000,0,0,0
46,7cdfbdf7dedbfff5,3000000000,0,0,0
47,dffff7fffff7ff7f,4800000000,0,0,0
