Col, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10
0,400008006008000,0,0,0,0
1,77f5eeffeffffff7,0,0,0,0
2,40000000400200,0,0,0,0
3,f7bf55fffbffffff,0,0,0,0
4,400008006008000,0,0,0,0
5,60004300800,0,0,0,0
6,d7c5b7fff6fdffff,0,0,0,0
7,f7bed7fbffffffba,0,0,0,0
8,400008002008000,0,0,0,0
9,f7d5eeffcffffff7,0,0,0,0
10,40000000401400,0,0,0,0
11,f7bd55fffbffffff,0,0,0,0
12,400008002008000,0,0,0,0
13,440020000300000,0,0,0,0
14,d78597eff6fdffff,0,0,0,0
15,f7bf57fbffffffbb,0,0,0,0
16,400008002008000,0,0,0,0
17,77f5eefffffffff7,0,0,0,0
18,40000000000600,0,0,0,0
19,f7bd55fffbffffff,0,0,0,0
20,400008002008000,0,0,0,0
21,60000300800,0,0,0,0
22,d7c5b7fff6fdffff,0,0,0,0
23,f7be57ffffffffbb,0,0,0,0
24,400000002008000,0,0,0,0
25,77d5eeffcffffff7,0,0,0,0
26,40000000400200,0,0,0,0
27,f7bd55fffbffffff,0,0,0,0
28,400000002008000,0,0,0,0
29,c00020000300800,0,0,0,0
30,9785b7effeffffff,0,0,0,0
31,f7be57dbffffffbb,0,0,0,0
32,2008000,0,0,0,0
33,77d5eeffeffffff7,0,0,0,0
34,40000000800600,0,0,0,0
35,f7be55fffbffffff,0,0,0,0
36,2008000,0,0,0,0
37,400000000100000,0,0,0,0
38,d7c5b7eff6fdffff,0,0,0,0
39,f7bf57fbffffffbb,0,0,0,0
40,0,0,0,0,0
41,fff5ffffffffffff,0,0,0,0
42,40000000000600,0,0,0,0
43,f5bf55fffbffffff,0,0,0,0
44,0,0,0,0,0
45,40000300000,0,0,0,0
46,97c5b7eff6ffffff,0,0,0,0
47,f7bf57dbfdffffbb,0,0,0,0
48,2008000,0,0,0,0
49,77f5eeffcfffffd7,0,0,0,0
50,40000000c00200,0,0,0,0
51,f5bf55fffbffffff,0,0,0,0
52,2008000,0,0,0,0
53,800020000100000,0,0,0,0
54,97c5b7fff6ffffff,0,0,0,0
55,f7be57fffdffffbb,0,0,0,0
56,2008000,0,0,0,0
57,f7d5eeffcffffff7,0,0,0,0
58,40000000000000,0,0,0,0
59,f7bf55fffbffffff,0,0,0,0
60,2008000,0,0,0,0
61,20000300000,0,0,0,0
62,d7c5b6eff6fcffff,0,0,0,0
63,f7be57dbffffffbb,0,0,0,0
64,41102c906188080,0,0,0,0
65,37d5eaffcfffffd7,0,0,0,0
66,40000000000200,0,0,0,0
67,f7bd55fffbffffff,0,0,0,0
68,41102c906188080,0,0,0,0
69,20000300000,0,0,0,0
70,97c1b7eef6fdffff,0,0,0,0
71,f7be57dbf9bfffbb,0,0,0,0
72,fef9fffff7fedffd,0,0,0,0
73,2000003143bf9894,0,0,0,0
74,40000000000600,0,0,0,0
75,f7bf55fffbffffff,0,0,0,0
76,fef9fffff7fedffd,0,0,0,0
77,400000000100000,0,0,0,0
78,9fc5b7fff6fdffff,0,0,0,0
79,f7bf57fbffffffbb,0,0,0,0
80,3c31caf9b67c9ca8,0,0,0,0
81,77f5eeffeffffff7,0,0,0,0
82,40000000401200,0,0,0,0
83,f7bd55fffbffffff,0,0,0,0
84,3c31caf9b67c9ca8,0,0,0,0
85,400060000300000,0,0,0,0
86,97c5b7fff6ffffff,0,0,0,0
87,f7be57fbffffffbb,0,0,0,0
88,411028806508000,0,0,0,0
89,77f5eeffcffffff7,0,0,0,0
90,40000000000200,0,0,0,0
91,f7bf55fffbffffff,0,0,0,0
92,411028806508000,0,0,0,0
93,400020000300000,0,0,0,0
94,97c5b7eff6fcffff,0,0,0,0
95,f7be57dfffffffbb,0,0,0,0
96,410008006108000,0,0,0,0
97,77f5fefffffffff7,0,0,0,0
98,40000000401000,0,0,0,0
99,f5bd55fffbffffff,0,0,0,0
100,410008006108000,0,0,0,0
101,20000300800,0,0,0,0
102,9785b7eff2fdffff,0,0,0,0
103,b7be57fffd7fffbb,0,0,0,0
104,3c31eef9b6fc9488,0,0,0,0
105,77f5e2ffcffffff7,0,0,0,0
106,40000000400600,0,0,0,0
107,f7bf55fffbffffff,0,0,0,0
108,3c31eef9b6fc9488,0,0,0,0
109,300800,0,0,0,0
110,97c597fff6fdffff,0,0,0,0
111,f7bf57fbfbffffbb,0,0,0,0
112,400008006008000,0,0,0,0
113,fffffeffffffffff,0,0,0,0
114,40000000400200,0,0,0,0
115,f7bf55fffbffffff,0,0,0,0
116,400008006008000,0,0,0,0
117,400040000300000,0,0,0,0
118,9785b7fffeffffff,0,0,0,0
119,f7be57ffffffffbb,0,0,0,0
120,400008002008000,0,0,0,0
121,f7f5eefffffffff7,0,0,0,0
122,40000000400200,0,0,0,0
123,e5bd55fffbffffff,0,0,0,0
124,400008002008000,0,0,0,0
125,400000000100000,0,0,0,0
126,97c5b7eff6ffffff,0,0,0,0
127,f7be57dbffffffbb,0,0,0,0
128,410008006008000,0,0,0,0
129,25d4e27dc7bffb97,0,0,0,0
130,40000000400200,0,0,0,0
131,f5be55fffbffffff,0,0,0,0
132,410008006008000,0,0,0,0
133,300000,0,0,0,0
134,97c5b7eff6fdffff,0,0,0,0
135,f7be57dfffffffbb,0,0,0,0
136,3c31e2d9b67c9ca8,0,0,0,0
137,2001040000,0,0,0,0
138,40000000400200,0,0,0,0
139,f5be55fffbffffff,0,0,0,0
140,3c31e2d9b67c9ca8,0,0,0,0
141,c00020000300800,0,0,0,0
142,d7c5b7fff6fdffff,0,0,0,0
143,f7be57fffbffffbb,0,0,0,0
144,400008002008000,0,0,0,0
145,2004823541bf9884,0,0,0,0
146,40000000000600,0,0,0,0
147,f7bf55fffbffffff,0,0,0,0
148,400008002008000,0,0,0,0
149,400020000000800,0,0,0,0
150,d7c5b7eff6fdffff,0,0,0,0
151,f7be57ffffffffbb,0,0,0,0
152,400008002008000,0,0,0,0
153,37d4a27d47bfff97,0,0,0,0
154,40000000000200,0,0,0,0
155,f7bd55fffbffffff,0,0,0,0
156,400008002008000,0,0,0,0
157,c00020000300000,0,0,0,0
158,d785b7eff6fdffff,0,0,0,0
159,f7be57dfffffffbb,0,0,0,0
160,400008002008000,0,0,0,0
161,77f5eeffcfffffd7,0,0,0,0
162,40000000400600,0,0,0,0
163,f5bd55fffbffffff,0,0,0,0
164,400008002008000,0,0,0,0
165,400020000300000,0,0,0,0
166,97c5b7eff6fdffff,0,0,0,0
167,f7be57dff9ffbfbb,0,0,0,0
168,400008002008000,0,0,0,0
169,77f4eeffcfffffd7,0,0,0,0
170,40000000400600,0,0,0,0
171,f7bc55fffbffffff,0,0,0,0
172,400008002008000,0,0,0,0
173,20000300000,0,0,0,0
174,d7c5b7eff6feffff,0,0,0,0
175,f7bf57fffdffffbb,0,0,0,0
176,8000,0,0,0,0
177,fffdffffffffffff,0,0,0,0
178,40000000400200,0,0,0,0
179,f7bf55fffbffffff,0,0,0,0
180,8000,0,0,0,0
181,60000300000,0,0,0,0
182,9781b7eef2fdffff,0,0,0,0
183,f7be57dbfbf7ffbb,0,0,0,0
184,400008002008000,0,0,0,0
185,77f5eeffeffffff7,0,0,0,0
186,40000000000200,0,0,0,0
187,f5bd55fffbffffff,0,0,0,0
188,400008002008000,0,0,0,0
189,300000,0,0,0,0
190,97c5b7fff6ffffff,0,0,0,0
